group_code,site_code,marine_site_name,marine_sort_order,latitude,longitude,survey_date,survey_type,target_assemblage,method_code,species_code,disease_category,size_bin,Sum(total),mpa_designation,mpa_region,georegion,bioregion,state_province,island,last_updated
TNC,ROA,Roads End,4250,45.02574539,-124.01265,8/12/2018,cs int,sea_star,TS30,PISOCH,healthy,120,7,MR,OR,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,11/22/22 14:23
TNC,ROA,Roads End,4250,45.02574539,-124.01265,8/12/2018,cs int,sea_star,TS30,PISOCH,healthy,130,4,MR,OR,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,11/22/22 14:23
TNC,ROA,Roads End,4250,45.02574539,-124.01265,8/12/2018,cs int,sea_star,TS30,PISOCH,healthy,5,1,MR,OR,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,11/22/22 14:23
TNC,ROA,Roads End,4250,45.02574539,-124.01265,8/12/2018,cs int,sea_star,TS30,PISOCH,healthy,140,1,MR,OR,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,11/22/22 14:23
TNC,ROA,Roads End,4250,45.02574539,-124.01265,8/12/2018,cs int,sea_star,TS30,PISOCH,healthy,150,1,MR,OR,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,11/22/22 14:23
TNC,ROA,Roads End,4250,45.02574539,-124.01265,8/12/2018,cs int,sea_star,TS30,PISOCH,mild,40,1,MR,OR,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,11/22/22 14:23
TNC,ROA,Roads End,4250,45.02574539,-124.01265,8/12/2018,cs int,sea_star,TS30,PISOCH,mild,70,1,MR,OR,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,11/22/22 14:23
TNC,ROA,Roads End,4250,45.02574539,-124.01265,8/12/2018,cs int,sea_star,TS30,PISOCH,mild,110,1,MR,OR,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,11/22/22 14:23
TNC,ROA,Roads End,4250,45.02574539,-124.01265,8/12/2018,cs int,sea_star,TS30,PISOCH,mild,170,1,MR,OR,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,11/22/22 14:23
TNC,ROA,Roads End,4250,45.02574539,-124.01265,8/12/2018,cs int,sea_star,TS30,PISOCH,severe,30,1,MR,OR,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,11/22/22 14:23
TNC,ROA,Roads End,4250,45.02574539,-124.01265,8/12/2018,cs int,sea_star,TS30,PISOCH,healthy,NA,0,MR,OR,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,11/22/22 14:23
ODFW,ROA,Roads End,4250,45.02574539,-124.01265,4/22/2019,cs int,sea_star,TS30,PISOCH,healthy,30,61,MR,OR,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,11/22/22 14:23
ODFW,ROA,Roads End,4250,45.02574539,-124.01265,4/22/2019,cs int,sea_star,TS30,PISOCH,healthy,40,43,MR,OR,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,11/22/22 14:23
ODFW,ROA,Roads End,4250,45.02574539,-124.01265,4/22/2019,cs int,sea_star,TS30,PISOCH,healthy,60,30,MR,OR,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,11/22/22 14:23
ODFW,ROA,Roads End,4250,45.02574539,-124.01265,4/22/2019,cs int,sea_star,TS30,PISOCH,healthy,20,24,MR,OR,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,11/22/22 14:23
ODFW,ROA,Roads End,4250,45.02574539,-124.01265,4/22/2019,cs int,sea_star,TS30,PISOCH,healthy,50,22,MR,OR,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,11/22/22 14:23
ODFW,ROA,Roads End,4250,45.02574539,-124.01265,4/22/2019,cs int,sea_star,TS30,PISOCH,healthy,90,21,MR,OR,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,11/22/22 14:23
ODFW,ROA,Roads End,4250,45.02574539,-124.01265,4/22/2019,cs int,sea_star,TS30,PISOCH,healthy,70,14,MR,OR,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,11/22/22 14:23
ODFW,ROA,Roads End,4250,45.02574539,-124.01265,4/22/2019,cs int,sea_star,TS30,PISOCH,healthy,80,13,MR,OR,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,11/22/22 14:23
ODFW,ROA,Roads End,4250,45.02574539,-124.01265,4/22/2019,cs int,sea_star,TS30,PISOCH,healthy,110,10,MR,OR,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,11/22/22 14:23
ODFW,ROA,Roads End,4250,45.02574539,-124.01265,4/22/2019,cs int,sea_star,TS30,PISOCH,healthy,10,8,MR,OR,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,11/22/22 14:23
ODFW,ROA,Roads End,4250,45.02574539,-124.01265,4/22/2019,cs int,sea_star,TS30,PISOCH,healthy,120,6,MR,OR,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,11/22/22 14:23
ODFW,ROA,Roads End,4250,45.02574539,-124.01265,4/22/2019,cs int,sea_star,TS30,PISOCH,healthy,100,5,MR,OR,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,11/22/22 14:23
ODFW,ROA,Roads End,4250,45.02574539,-124.01265,4/22/2019,cs int,sea_star,TS30,PISOCH,healthy,130,4,MR,OR,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,11/22/22 14:23
ODFW,ROA,Roads End,4250,45.02574539,-124.01265,4/22/2019,cs int,sea_star,TS30,PISOCH,healthy,140,3,MR,OR,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,11/22/22 14:23
ODFW,ROA,Roads End,4250,45.02574539,-124.01265,4/22/2019,cs int,sea_star,TS30,PISOCH,healthy,150,1,MR,OR,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,11/22/22 14:23
ODFW,ROA,Roads End,4250,45.02574539,-124.01265,5/20/2019,cs int,sea_star,TS30,PISOCH,healthy,60,56,MR,OR,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,11/22/22 14:23
ODFW,ROA,Roads End,4250,45.02574539,-124.01265,5/20/2019,cs int,sea_star,TS30,PISOCH,healthy,90,52,MR,OR,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,11/22/22 14:23
ODFW,ROA,Roads End,4250,45.02574539,-124.01265,5/20/2019,cs int,sea_star,TS30,PISOCH,healthy,80,51,MR,OR,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,11/22/22 14:23
ODFW,ROA,Roads End,4250,45.02574539,-124.01265,5/20/2019,cs int,sea_star,TS30,PISOCH,healthy,40,50,MR,OR,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,11/22/22 14:23
ODFW,ROA,Roads End,4250,45.02574539,-124.01265,5/20/2019,cs int,sea_star,TS30,PISOCH,healthy,70,43,MR,OR,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,11/22/22 14:23
ODFW,ROA,Roads End,4250,45.02574539,-124.01265,5/20/2019,cs int,sea_star,TS30,PISOCH,healthy,50,36,MR,OR,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,11/22/22 14:23
ODFW,ROA,Roads End,4250,45.02574539,-124.01265,5/20/2019,cs int,sea_star,TS30,PISOCH,healthy,100,36,MR,OR,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,11/22/22 14:23
ODFW,ROA,Roads End,4250,45.02574539,-124.01265,5/20/2019,cs int,sea_star,TS30,PISOCH,healthy,30,32,MR,OR,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,11/22/22 14:23
ODFW,ROA,Roads End,4250,45.02574539,-124.01265,5/20/2019,cs int,sea_star,TS30,PISOCH,healthy,110,29,MR,OR,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,11/22/22 14:23
ODFW,ROA,Roads End,4250,45.02574539,-124.01265,5/20/2019,cs int,sea_star,TS30,PISOCH,healthy,120,17,MR,OR,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,11/22/22 14:23
ODFW,ROA,Roads End,4250,45.02574539,-124.01265,5/20/2019,cs int,sea_star,TS30,PISOCH,healthy,20,14,MR,OR,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,11/22/22 14:23
ODFW,ROA,Roads End,4250,45.02574539,-124.01265,5/20/2019,cs int,sea_star,TS30,PISOCH,healthy,130,9,MR,OR,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,11/22/22 14:23
ODFW,ROA,Roads End,4250,45.02574539,-124.01265,5/20/2019,cs int,sea_star,TS30,PISOCH,healthy,140,6,MR,OR,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,11/22/22 14:23
ODFW,ROA,Roads End,4250,45.02574539,-124.01265,5/20/2019,cs int,sea_star,TS30,PISOCH,healthy,150,4,MR,OR,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,11/22/22 14:23
ODFW,ROA,Roads End,4250,45.02574539,-124.01265,5/20/2019,cs int,sea_star,TS30,PISOCH,healthy,160,3,MR,OR,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,11/22/22 14:23
ODFW,ROA,Roads End,4250,45.02574539,-124.01265,5/20/2019,cs int,sea_star,TS30,PISOCH,healthy,170,3,MR,OR,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,11/22/22 14:23
ODFW,ROA,Roads End,4250,45.02574539,-124.01265,5/20/2019,cs int,sea_star,TS30,PISOCH,healthy,200,3,MR,OR,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,11/22/22 14:23
ODFW,ROA,Roads End,4250,45.02574539,-124.01265,5/20/2019,cs int,sea_star,TS30,PISOCH,mild,100,3,MR,OR,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,11/22/22 14:23
ODFW,ROA,Roads End,4250,45.02574539,-124.01265,5/20/2019,cs int,sea_star,TS30,PISOCH,mild,140,3,MR,OR,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,11/22/22 14:23
ODFW,ROA,Roads End,4250,45.02574539,-124.01265,5/20/2019,cs int,sea_star,TS30,PISOCH,healthy,10,2,MR,OR,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,11/22/22 14:23
ODFW,ROA,Roads End,4250,45.02574539,-124.01265,5/20/2019,cs int,sea_star,TS30,PISOCH,healthy,190,2,MR,OR,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,11/22/22 14:23
ODFW,ROA,Roads End,4250,45.02574539,-124.01265,5/20/2019,cs int,sea_star,TS30,PISOCH,mild,60,2,MR,OR,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,11/22/22 14:23
ODFW,ROA,Roads End,4250,45.02574539,-124.01265,5/20/2019,cs int,sea_star,TS30,PISOCH,severe,80,2,MR,OR,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,11/22/22 14:23
ODFW,ROA,Roads End,4250,45.02574539,-124.01265,5/20/2019,cs int,sea_star,TS30,PISOCH,mild,70,1,MR,OR,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,11/22/22 14:23
ODFW,ROA,Roads End,4250,45.02574539,-124.01265,5/20/2019,cs int,sea_star,TS30,PISOCH,mild,80,1,MR,OR,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,11/22/22 14:23
ODFW,ROA,Roads End,4250,45.02574539,-124.01265,5/20/2019,cs int,sea_star,TS30,PISOCH,mild,90,1,MR,OR,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,11/22/22 14:23
ODFW,ROA,Roads End,4250,45.02574539,-124.01265,5/20/2019,cs int,sea_star,TS30,PISOCH,mild,120,1,MR,OR,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,11/22/22 14:23
ODFW,ROA,Roads End,4250,45.02574539,-124.01265,5/20/2019,cs int,sea_star,TS30,PISOCH,mild,160,1,MR,OR,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,11/22/22 14:23
ODFW,ROA,Roads End,4250,45.02574539,-124.01265,5/20/2019,cs int,sea_star,TS30,PISOCH,severe,60,1,MR,OR,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,11/22/22 14:23
ODFW,ROA,Roads End,4250,45.02574539,-124.01265,5/20/2019,cs int,sea_star,TS30,PISOCH,severe,90,1,MR,OR,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,11/22/22 14:23
ODFW,ROA,Roads End,4250,45.02574539,-124.01265,5/20/2019,cs int,sea_star,TS30,PISOCH,severe,110,1,MR,OR,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,11/22/22 14:23
ODFW,ROA,Roads End,4250,45.02574539,-124.01265,5/20/2019,cs int,sea_star,TS30,PISOCH,severe,120,1,MR,OR,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,11/22/22 14:23
ODFW,ROA,Roads End,4250,45.02574539,-124.01265,6/7/2019,cs int,sea_star,TS30,PISOCH,healthy,60,102,MR,OR,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,11/22/22 14:23
ODFW,ROA,Roads End,4250,45.02574539,-124.01265,6/7/2019,cs int,sea_star,TS30,PISOCH,healthy,40,100,MR,OR,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,11/22/22 14:23
ODFW,ROA,Roads End,4250,45.02574539,-124.01265,6/7/2019,cs int,sea_star,TS30,PISOCH,healthy,50,100,MR,OR,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,11/22/22 14:23
ODFW,ROA,Roads End,4250,45.02574539,-124.01265,6/7/2019,cs int,sea_star,TS30,PISOCH,healthy,30,97,MR,OR,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,11/22/22 14:23
ODFW,ROA,Roads End,4250,45.02574539,-124.01265,6/7/2019,cs int,sea_star,TS30,PISOCH,healthy,70,88,MR,OR,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,11/22/22 14:23
ODFW,ROA,Roads End,4250,45.02574539,-124.01265,6/7/2019,cs int,sea_star,TS30,PISOCH,healthy,20,76,MR,OR,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,11/22/22 14:23
ODFW,ROA,Roads End,4250,45.02574539,-124.01265,6/7/2019,cs int,sea_star,TS30,PISOCH,healthy,90,62,MR,OR,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,11/22/22 14:23
ODFW,ROA,Roads End,4250,45.02574539,-124.01265,6/7/2019,cs int,sea_star,TS30,PISOCH,healthy,80,61,MR,OR,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,11/22/22 14:23
ODFW,ROA,Roads End,4250,45.02574539,-124.01265,6/7/2019,cs int,sea_star,TS30,PISOCH,healthy,10,49,MR,OR,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,11/22/22 14:23
ODFW,ROA,Roads End,4250,45.02574539,-124.01265,6/7/2019,cs int,sea_star,TS30,PISOCH,healthy,100,42,MR,OR,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,11/22/22 14:23
ODFW,ROA,Roads End,4250,45.02574539,-124.01265,6/7/2019,cs int,sea_star,TS30,PISOCH,healthy,120,23,MR,OR,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,11/22/22 14:23
ODFW,ROA,Roads End,4250,45.02574539,-124.01265,6/7/2019,cs int,sea_star,TS30,PISOCH,healthy,110,21,MR,OR,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,11/22/22 14:23
ODFW,ROA,Roads End,4250,45.02574539,-124.01265,6/7/2019,cs int,sea_star,TS30,PISOCH,healthy,130,18,MR,OR,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,11/22/22 14:23
ODFW,ROA,Roads End,4250,45.02574539,-124.01265,6/7/2019,cs int,sea_star,TS30,PISOCH,healthy,5,9,MR,OR,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,11/22/22 14:23
ODFW,ROA,Roads End,4250,45.02574539,-124.01265,6/7/2019,cs int,sea_star,TS30,PISOCH,healthy,150,7,MR,OR,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,11/22/22 14:23
ODFW,ROA,Roads End,4250,45.02574539,-124.01265,6/7/2019,cs int,sea_star,TS30,PISOCH,healthy,160,6,MR,OR,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,11/22/22 14:23
ODFW,ROA,Roads End,4250,45.02574539,-124.01265,6/7/2019,cs int,sea_star,TS30,PISOCH,healthy,140,5,MR,OR,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,11/22/22 14:23
ODFW,ROA,Roads End,4250,45.02574539,-124.01265,6/7/2019,cs int,sea_star,TS30,PISOCH,mild,90,5,MR,OR,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,11/22/22 14:23
ODFW,ROA,Roads End,4250,45.02574539,-124.01265,6/7/2019,cs int,sea_star,TS30,PISOCH,healthy,170,3,MR,OR,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,11/22/22 14:23
ODFW,ROA,Roads End,4250,45.02574539,-124.01265,6/7/2019,cs int,sea_star,TS30,PISOCH,healthy,180,3,MR,OR,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,11/22/22 14:23
ODFW,ROA,Roads End,4250,45.02574539,-124.01265,6/7/2019,cs int,sea_star,TS30,PISOCH,mild,100,3,MR,OR,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,11/22/22 14:23
ODFW,ROA,Roads End,4250,45.02574539,-124.01265,6/7/2019,cs int,sea_star,TS30,PISOCH,healthy,200,2,MR,OR,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,11/22/22 14:23
ODFW,ROA,Roads End,4250,45.02574539,-124.01265,6/7/2019,cs int,sea_star,TS30,PISOCH,healthy,210,2,MR,OR,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,11/22/22 14:23
ODFW,ROA,Roads End,4250,45.02574539,-124.01265,6/7/2019,cs int,sea_star,TS30,PISOCH,healthy,220,2,MR,OR,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,11/22/22 14:23
ODFW,ROA,Roads End,4250,45.02574539,-124.01265,6/7/2019,cs int,sea_star,TS30,PISOCH,mild,20,2,MR,OR,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,11/22/22 14:23
ODFW,ROA,Roads End,4250,45.02574539,-124.01265,6/7/2019,cs int,sea_star,TS30,PISOCH,mild,40,2,MR,OR,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,11/22/22 14:23
ODFW,ROA,Roads End,4250,45.02574539,-124.01265,6/7/2019,cs int,sea_star,TS30,PISOCH,mild,110,2,MR,OR,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,11/22/22 14:23
ODFW,ROA,Roads End,4250,45.02574539,-124.01265,6/7/2019,cs int,sea_star,TS30,PISOCH,mild,130,2,MR,OR,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,11/22/22 14:23
ODFW,ROA,Roads End,4250,45.02574539,-124.01265,6/7/2019,cs int,sea_star,TS30,PISOCH,severe,20,2,MR,OR,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,11/22/22 14:23
ODFW,ROA,Roads End,4250,45.02574539,-124.01265,6/7/2019,cs int,sea_star,TS30,PISOCH,severe,40,2,MR,OR,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,11/22/22 14:23
ODFW,ROA,Roads End,4250,45.02574539,-124.01265,6/7/2019,cs int,sea_star,TS30,PISOCH,healthy,190,1,MR,OR,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,11/22/22 14:23
ODFW,ROA,Roads End,4250,45.02574539,-124.01265,6/7/2019,cs int,sea_star,TS30,PISOCH,healthy,230,1,MR,OR,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,11/22/22 14:23
ODFW,ROA,Roads End,4250,45.02574539,-124.01265,6/7/2019,cs int,sea_star,TS30,PISOCH,mild,50,1,MR,OR,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,11/22/22 14:23
ODFW,ROA,Roads End,4250,45.02574539,-124.01265,6/7/2019,cs int,sea_star,TS30,PISOCH,mild,70,1,MR,OR,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,11/22/22 14:23
ODFW,ROA,Roads End,4250,45.02574539,-124.01265,6/7/2019,cs int,sea_star,TS30,PISOCH,mild,80,1,MR,OR,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,11/22/22 14:23
ODFW,ROA,Roads End,4250,45.02574539,-124.01265,6/7/2019,cs int,sea_star,TS30,PISOCH,mild,120,1,MR,OR,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,11/22/22 14:23
ODFW,ROA,Roads End,4250,45.02574539,-124.01265,6/7/2019,cs int,sea_star,TS30,PISOCH,severe,30,1,MR,OR,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,11/22/22 14:23
ODFW,ROA,Roads End,4250,45.02574539,-124.01265,6/7/2019,cs int,sea_star,TS30,PISOCH,severe,50,1,MR,OR,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,11/22/22 14:23
ODFW,ROA,Roads End,4250,45.02574539,-124.01265,6/7/2019,cs int,sea_star,TS30,PISOCH,severe,60,1,MR,OR,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,11/22/22 14:23
ODFW,ROA,Roads End,4250,45.02574539,-124.01265,6/7/2019,cs int,sea_star,TS30,PISOCH,severe,100,1,MR,OR,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,11/22/22 14:23
ODFW,ROA,Roads End,4250,45.02574539,-124.01265,6/7/2019,cs int,sea_star,TS30,PISOCH,severe,120,1,MR,OR,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,11/22/22 14:23
ODFW,ROA,Roads End,4250,45.02574539,-124.01265,6/7/2019,cs int,sea_star,TS30,PISOCH,severe,130,1,MR,OR,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,11/22/22 14:23
ODFW,ROA,Roads End,4250,45.02574539,-124.01265,6/7/2019,cs int,sea_star,TS30,PISOCH,severe,150,1,MR,OR,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,11/22/22 14:23
ODFW,ROA,Roads End,4250,45.02574539,-124.01265,7/17/2019,cs int,sea_star,TS30,PISOCH,healthy,40,99,MR,OR,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,11/22/22 14:23
ODFW,ROA,Roads End,4250,45.02574539,-124.01265,7/17/2019,cs int,sea_star,TS30,PISOCH,healthy,30,93,MR,OR,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,11/22/22 14:23
ODFW,ROA,Roads End,4250,45.02574539,-124.01265,7/17/2019,cs int,sea_star,TS30,PISOCH,healthy,60,91,MR,OR,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,11/22/22 14:23
ODFW,ROA,Roads End,4250,45.02574539,-124.01265,7/17/2019,cs int,sea_star,TS30,PISOCH,healthy,50,83,MR,OR,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,11/22/22 14:23
ODFW,ROA,Roads End,4250,45.02574539,-124.01265,7/17/2019,cs int,sea_star,TS30,PISOCH,healthy,20,75,MR,OR,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,11/22/22 14:23
ODFW,ROA,Roads End,4250,45.02574539,-124.01265,7/17/2019,cs int,sea_star,TS30,PISOCH,healthy,70,62,MR,OR,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,11/22/22 14:23
ODFW,ROA,Roads End,4250,45.02574539,-124.01265,7/17/2019,cs int,sea_star,TS30,PISOCH,healthy,90,54,MR,OR,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,11/22/22 14:23
ODFW,ROA,Roads End,4250,45.02574539,-124.01265,7/17/2019,cs int,sea_star,TS30,PISOCH,healthy,80,50,MR,OR,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,11/22/22 14:23
ODFW,ROA,Roads End,4250,45.02574539,-124.01265,7/17/2019,cs int,sea_star,TS30,PISOCH,healthy,100,35,MR,OR,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,11/22/22 14:23
ODFW,ROA,Roads End,4250,45.02574539,-124.01265,7/17/2019,cs int,sea_star,TS30,PISOCH,healthy,10,23,MR,OR,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,11/22/22 14:23
ODFW,ROA,Roads End,4250,45.02574539,-124.01265,7/17/2019,cs int,sea_star,TS30,PISOCH,mild,90,13,MR,OR,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,11/22/22 14:23
ODFW,ROA,Roads End,4250,45.02574539,-124.01265,7/17/2019,cs int,sea_star,TS30,PISOCH,healthy,110,12,MR,OR,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,11/22/22 14:23
ODFW,ROA,Roads End,4250,45.02574539,-124.01265,7/17/2019,cs int,sea_star,TS30,PISOCH,healthy,120,11,MR,OR,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,11/22/22 14:23
ODFW,ROA,Roads End,4250,45.02574539,-124.01265,7/17/2019,cs int,sea_star,TS30,PISOCH,mild,70,8,MR,OR,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,11/22/22 14:23
ODFW,ROA,Roads End,4250,45.02574539,-124.01265,7/17/2019,cs int,sea_star,TS30,PISOCH,healthy,130,7,MR,OR,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,11/22/22 14:23
ODFW,ROA,Roads End,4250,45.02574539,-124.01265,7/17/2019,cs int,sea_star,TS30,PISOCH,mild,40,6,MR,OR,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,11/22/22 14:23
ODFW,ROA,Roads End,4250,45.02574539,-124.01265,7/17/2019,cs int,sea_star,TS30,PISOCH,mild,60,6,MR,OR,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,11/22/22 14:23
ODFW,ROA,Roads End,4250,45.02574539,-124.01265,7/17/2019,cs int,sea_star,TS30,PISOCH,mild,100,6,MR,OR,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,11/22/22 14:23
ODFW,ROA,Roads End,4250,45.02574539,-124.01265,7/17/2019,cs int,sea_star,TS30,PISOCH,healthy,140,5,MR,OR,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,11/22/22 14:23
ODFW,ROA,Roads End,4250,45.02574539,-124.01265,7/17/2019,cs int,sea_star,TS30,PISOCH,healthy,5,4,MR,OR,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,11/22/22 14:23
ODFW,ROA,Roads End,4250,45.02574539,-124.01265,7/17/2019,cs int,sea_star,TS30,PISOCH,healthy,170,4,MR,OR,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,11/22/22 14:23
ODFW,ROA,Roads End,4250,45.02574539,-124.01265,7/17/2019,cs int,sea_star,TS30,PISOCH,mild,50,4,MR,OR,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,11/22/22 14:23
ODFW,ROA,Roads End,4250,45.02574539,-124.01265,7/17/2019,cs int,sea_star,TS30,PISOCH,mild,120,3,MR,OR,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,11/22/22 14:23
ODFW,ROA,Roads End,4250,45.02574539,-124.01265,7/17/2019,cs int,sea_star,TS30,PISOCH,healthy,150,2,MR,OR,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,11/22/22 14:23
ODFW,ROA,Roads End,4250,45.02574539,-124.01265,7/17/2019,cs int,sea_star,TS30,PISOCH,healthy,160,2,MR,OR,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,11/22/22 14:23
ODFW,ROA,Roads End,4250,45.02574539,-124.01265,7/17/2019,cs int,sea_star,TS30,PISOCH,healthy,200,2,MR,OR,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,11/22/22 14:23
ODFW,ROA,Roads End,4250,45.02574539,-124.01265,7/17/2019,cs int,sea_star,TS30,PISOCH,mild,80,2,MR,OR,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,11/22/22 14:23
ODFW,ROA,Roads End,4250,45.02574539,-124.01265,7/17/2019,cs int,sea_star,TS30,PISOCH,mild,110,2,MR,OR,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,11/22/22 14:23
